   2.0000000000000000E-003   299.99998935132612        2.9086707441670589E-011  -1.1527919074983735       0.23757266222310905        1130.1295563158988       -1.4831978774390073E-005
   3.0000000000000001E-003   299.99997139829810        1.0803633890233792E-010  -1.1527918493852132       0.23757253781975687        1130.1295024568146       -3.6726801358386699E-005
   4.0000000000000001E-003   299.99994621787630        2.6178034923515133E-010  -1.1527917680267890       0.23757235833278045        1130.1294269155492       -6.6743890365452747E-005
   5.0000000000000001E-003   299.99991382545323        5.1525018468649819E-010  -1.1527916634230981       0.23757212553634122        1130.1293297382801       -1.0509512490067813E-004
   6.0000000000000001E-003   299.99987422615874        8.9337728003273924E-010  -1.1527915355741403       0.23757184002187398        1130.1292109403967       -1.5185112531366035E-004
   7.0000000000000001E-003   299.99982742218981        1.4210930557127015E-009  -1.1527913844799123       0.23757150204290203        1130.1290705284898       -2.0704215101981520E-004
   8.0000000000000002E-003   299.99977341464415        2.1233289149601669E-009  -1.1527912101404121       0.23757111172624043        1130.1289085058529       -2.7068332495571454E-004
   8.9999999999999993E-003   299.99971220413022        3.0250162409363595E-009  -1.1527910125556380       0.23757066914239772        1130.1287248743110       -3.4278304173086707E-004
   1.0000000000000000E-002   299.99964379101141        4.1510863938624370E-009  -1.1527907917255888       0.23757017433373642        1130.1285196349545       -4.2334633088843173E-004
   1.0999999999999999E-002   299.99956817551788        5.5264707081519688E-009  -1.1527905476502596       0.23756962732727266        1130.1282927884740       -5.1237638566008767E-004
   1.2000000000000000E-002   299.99948535780152        7.1761004895434186E-009  -1.1527902803296464       0.23756902814107722        1130.1280443353248       -6.0987532734346891E-004
   1.2999999999999999E-002   299.99939533796618        9.1249070122326256E-009  -1.1527899897637468       0.23756837678772089        1130.1277742758189       -7.1584461689001497E-004
   1.4000000000000000E-002   299.99929811608473        1.1397821516005280E-008  -1.1527896759525564       0.23756767327624412        1130.1274826101746       -8.3028529009802801E-004
   1.4999999999999999E-002   299.99919369220891        1.4019775203369393E-008  -1.1527893388960706       0.23756691761333862        1130.1271693385470       -9.5319809872850686E-004
   1.6000000000000000E-002   299.99908206637605        1.7015699236687761E-008  -1.1527889785942846       0.23756610980408588        1130.1268344610485       -1.0845835987025429E-003
   1.7000000000000001E-002   299.99896323861338        2.0410524735310457E-008  -1.1527885950471934       0.23756524985243474        1130.1264779777605       -1.2244422071702274E-003
   1.7999999999999999E-002   299.99883720894076        2.4229182772707242E-008  -1.1527881882547921       0.23756433776152003        1130.1260998887426       -1.3727742405565844E-003
   1.9000000000000000E-002   299.99870397737180        2.8496604373600064E-008  -1.1527877582170760       0.23756337353388080        1130.1257001940357       -1.5295799405929998E-003
   2.0000000000000000E-002   299.99856354391653        3.3237720511095471E-008  -1.1527873049340378       0.23756235717161250        1130.1252788936699       -1.6948594925392268E-003
